Date,Review,Score
/profiles/yr2IYZFjgfK9IzlIPGIqZhAOHjy,Hmmm...yeah it was a fair stab at fantasy..X3,NEUTRAL
/profiles/0xpImbFAjfZdinMFpLf61u4Pue9,SOOOO Classic!  You peck!,NEUTRAL
/profiles/RkwIJvulAfYwSnLh40IQYFBATAK,"Its got a dwarf. Cool. Dwarves=cool. Not seen it? Doesn't matter. Dwarf, OK?",NEUTRAL
/profiles/dQgIelumWTLDszwiDzIkZuXOfKY,"Aww.. I saw this when I was little, I love that littlt dwarf:P",NEUTRAL
/profiles/WYJI8OuDOiGOI9AHWRH8eIR8iGe,Those trolls really are creepy!,NEUTRAL
/profiles/ap6Ir2FyBTKOsrxHJgszPiPkT2p,The very last time Val Kilmer was worth a shit.,NEUTRAL
/profiles/ejzIyPFGYTxdSqmuGNHgBHw1SXx,"The best fantasy/children's movie ever.  It's fun and exciting, and it will forever hold a special place in my memories.. i<3 willow",NEUTRAL
/profiles/bJXIaVFlKTM6HBXSGnHvRH0yTb4,"Tiene pinta de haber aguantado el paso del tiempo malamente. Mejor que Val Kilmer, pero malamente",NEUTRAL
/profiles/dQgIeQFmWTLpSzJIDzIkMsXpuKj,Awesome story. never dies,NEUTRAL
/profiles/GPdI04sK1fe2T84IwVfMAHKVTeP,"just pure love. i mean 'reluctant dwarves', val kilmer, and sword action....what more do you need in a film?",NEUTRAL
/profiles/nxyIDdFpYTGDHwmFalSoOsdeiAz,Quite possibly my favorite movie of all time. I wish there were more great fantasy movies like Willow!,NEUTRAL
/profiles/orRIDeFJpT9ySNGSe8uaXuZXi6Z,"this film is nuts, if you haven't seen it watch it. not sure if it's great or really really bad.",NEUTRAL
/profiles/YkwhGXh9KH2WCgDHPlhDnH1DT6N,OHHH MY GOSH!! This was my favorite movie when I was a kid.  I feel in love with Val Kilmer!,NEUTRAL
/profiles/kODId8FqaSJ4IorIbrfxVFQefD1,"A strange and wonky rehashing of the Tolkien story archetype, what this movie lacks in terms of epic scope, it makes up for in great performances by Warwick Davis and Val Kilmer.  High quality 80's special effects and barbarian swordplay is plentiful, but the world is sparse and the film is ultimately forgettable.",NEUTRAL
/profiles/orRIDeFJpT9ySN6se8uaXuZGs6W,Great kids movie. the migdet and Val Kilmer are good together.,NEUTRAL
/profiles/JBJIqLFvgT40SVwHK2h4QHAyiby,"Proof that George Lucas should stick to story ideas and not directing or screen writing.  ""You *are* great.""",NEUTRAL
/profiles/ap6Ir2FyBTKqSrxHJ4SzoHPLu2b,This film is ace. Ultimate fantasy.,NEUTRAL
/profiles/9XwIBPFMJT1gHwZTqxhGrfbjs8g,Mad Martigan! Classic Fantasy.,NEUTRAL
/profiles/WYJI8OuDXTGps9yuWRH8JhR8iGn,Out of the way PECK!,NEUTRAL
/profiles/qAkIOBFpwTlosRoIzyH90SknhzK,"Patience Willow...
Courage Willow...",NEUTRAL
/profiles/2dvIWouZoSnMi94HezugKI18hxO,awesome fantasy flick,NEUTRAL
/profiles/yr2IYpujkIKMhzduP9TqRSABTjY,Weird movie. Those midgets creep me the fuck out. Especially at the end when the two midgets are running at each other. That actually gave me nightmares. Val Kilmer is okay as Madmartigin however the fuck you spell it. It had its moments but it was to strange for its own good. Might be worth a look. For those who are avid fantasy fans at least.,NEUTRAL
/profiles/RkwIJvul6SYXun4s40IQxhBGIAv,From the minds of George Lucas and Steven Spielberg... A classic.,NEUTRAL
/profiles/RkwIJvulPIYMInLh4QuQqSBqiA8,"Oh, so bad, and yet so good...",NEUTRAL
/profiles/1KaIePFxVTpbHxOu6pidgH2ZuQG,I wish there was a sequel.,NEUTRAL
/profiles/KKJIkLuK4F6zHgjf8Lu9MSkMI4R,this movie is soo good,NEUTRAL
/profiles/kODId8FqAiJnFoxFbrfxJIQoiDV,"When this came out, this movie was so amazing.  In retrospect, Val Kilmer is probably a bit too metrosexual here for me.",NEUTRAL
/profiles/x9XIVGFO4fNLTrdSyAHwRfWDsjk,Watchable but only an ok film.,NEUTRAL
/profiles/1KaIePFxLipJFxQf6DudQi2diQ1,A midget. A drunk. An Adventure.,NEUTRAL
/profiles/WYJI8OuDxfGOI9JSW4I8eIR8iGN,my mom and i love this movie,NEUTRAL
/profiles/x9XIVzuOKSNmsrRHykiwQHWYijG,"OMG!
I forgot about this movie.  It's wonderfully cute!",NEUTRAL
/profiles/dQgIelum8FLoiz2HDVuk8SXaTKY,"This one was okay. Kinda lame at parts, but I still enjoyed it.",NEUTRAL
/profiles/yr2IYZFjKTKlHzlIPyhq0FAzFjB,"Val Kilmer, I love it!",NEUTRAL
/profiles/RkwIJ6FlyiYMInyT48sQYFB8FAG,"Sweet, imaginative, but too long and too much in the SW mold.",NEUTRAL
/profiles/2dvIWJFZ4TnlH9XIemTgOT1YSxR,all time greatest movie!,NEUTRAL
/profiles/OyqIdvug2iraIwDilqIBLTMAIkB,Greatest movie of all times.  haha.  who doesn't love willow.  Great Story all around.,NEUTRAL
/profiles/zW2I4xCRJIjbH6asJquWwHNpsmd,One of the best fantasy movies around.,NEUTRAL
/profiles/YkRIGRF9ji2pug8fPKSDnH1mS6n,A decent fantasy adventure. Really.,NEUTRAL
/profiles/yr2IYZFjKTKlHz4fP9TqauAXIjD,Kiya is outragoues and burblecut is a legend. Gotta love madmordigan!,NEUTRAL
/profiles/LrJIxkulwIPMhY6hJOfNBFoNSvY,"More enjoyable than almost every other kids movie out there because the action and sword fighting are great.  If you like fantasy films, you should really check this out.",NEUTRAL
/profiles/2dvIWJFZlsnzS9vfeWIgah14TxR,ooh really good fantasy movie...love the adventure and journey...,NEUTRAL
/profiles/LrJIxJFlrsP8FY6hJlFNBFoNSvM,oh! another classic!,NEUTRAL
/profiles/YkRIGKu9rT2XigGSPMHDjT1DT6Y,scared me to death as a little kid,NEUTRAL
/profiles/ZO0InauKLSmDsajfNwTXWH0rHDm,wtf? an f'ing dwarf?,NEUTRAL
/profiles/DGJIBdFnGi2NsDLSzOHvAujJHL9,a film with little in it years before that lord of the ringy thing..,NEUTRAL
/profiles/0xpImbFAmiZmFnrhpVs64S4PueR,legendary film val kilmers brill in it,NEUTRAL
/profiles/qAkIOPup9flosRJhzyH90Skbiz4,A personal childhood enigma.,NEUTRAL
/profiles/m8AIDJFbLSaJF8JfdNSQzfBMfV4,"One of the all time classic fantasy movies.  Superb score and story, charming characters: a scoundrel, a sorcerer, a warrioress, a princess in trouble and an evil witch.  You can't go wrong.",NEUTRAL
/profiles/GPdI04sKlueDI8NTwDiMliK0seR,Further proof that Ron Howard is a hack.,NEUTRAL
/profiles/kODIdbuq9FJjfokfb0SxVFQpTDR,The synopsis says it all...bad,NEUTRAL
/profiles/9XwIBPFMBi1PtwNuq9fGgsbjs8P,This is one of those creepy childhood movies where you have to ask.... why?,NEUTRAL
/profiles/orRIDeFJQi9gFN6seXTawIZqH64,"Out of the way, peck!",NEUTRAL
/profiles/ap6IrPuyDiKqSrRSJjfzRTPmS2b,"this was the first movie i can remember seeing in the theater. i don't know what my parents were thinking... i was like, 3 years old",NEUTRAL
/profiles/YkRIGRF9ji2Qtg6sPMHDjT1mS6k,"Love Val Kilmer anyway, so him as Madmartigan is hilarious. This film adds humor to a world that is slowly being taken over by darkness.",NEUTRAL
/profiles/wL6I6gFmwix8HL0uMaivxiopTVZ,Another movie I saw while growing up. It has it's ups and downs.,NEUTRAL
/profiles/1KaIePFx1fpJFx6h6NTdjf2VsQm,"It's a fairly basic fantasy story, but there are plenty of memorable scenes and humorous twists.",NEUTRAL
/profiles/LrJIxkulwIPOuYruJOfNBFoNSvM,"Aww, the lil'guy just wants to kick ass.",NEUTRAL
/profiles/nxyIDeupYTGkswVHakhoaFdeiAr,And this was before Peter Jackson's Lord of the Rings!,NEUTRAL
/profiles/dQgIelumYfLAHzGuD0FkdTXoSK6,"for some reason, this movie scared the crap out of me when I was a kid...",NEUTRAL
/profiles/BQJIK0ueMFg6iryS96IAgu1lhVX,"Silly, dumb fantasy film.  Lame special effects and story.  Just not good, but it does have midgets.",NEUTRAL
/profiles/X6yFYKFAJiBeu1wueMI8ouAxIRe,"Amazing movie...

Wi-i-ilo-o-ow, you ni-i-inny.",NEUTRAL
/profiles/80qsl1uwKiNRhMXI6WTzehdMFeg,an underground fantasy success!,NEUTRAL
/profiles/YkRIGRF9qf2mSgVuPKSDnH1vi6k,a very very good movie...,NEUTRAL
/profiles/9XwIBNuMJT1afwZTqysGgsbRu8r,one of those movies you see when you're a kid and think it's awesome.,NEUTRAL
/profiles/GPdI04sKqTemu8WhwVfMAHK0seP,haha oh man! when i was little i watched this a lot!,NEUTRAL
/profiles/dQgIelum4sLpSzGuDzIklhXoSKw,Who doesn't love Willow?,NEUTRAL
/profiles/m8AIDJFbLSa0i8GidZHQbsBbIVw,"It may be difficult to realize how groundbreaking Willow was without realizing that, apart from perhaps Conan the Barbarian, fantasy movies of the time were low-quality affairs, almost universally plagued with bad acting, worse special effects, half-hearted and hopelessly generic plotlines, poor cinematography, terrible dialogue, and more. Willow single-handedly changed all of this, creating an immersive and unique world that corrected many of those flaws, making a work of medieval fantasy whose cinematic quality convincingly allowed suspension of disbelief. It's a work that makes one want to cheer on its eponymous, pint-sized hero and come to the end of the film having enjoyed it for the storytelling journey rather than any laughter at its abysmal quality. It's truly a shame that few fantasy movies in the decades since have managed to surpass it, or even to plausibly follow in its wake.",NEUTRAL
/profiles/m8AID6ubWuabS8Zsd8sQeHBMfVa,"Ahead of its time, very entertaining",NEUTRAL
/profiles/9XwIBPFM6f1rSwZTqliGoibwI8A,"I can watch this movie, over and over again.  Fun, adventure, comedy, dark, fantasy...great flick",NEUTRAL
/profiles/wL6I6etmwixaILYhMeTvnsojsVZ,"One of my all time favourite films.
""You're mother's a stupid dykeenie!!""",NEUTRAL
/profiles/1KaIePFxLipBIxbi6rHdgH2puQz,"I love it, watched it coutless times and still it's great",NEUTRAL
/profiles/KKJIkaFKDi6zHgoT8ai91Ikdh4g,Oh yes! what a film!,NEUTRAL
/profiles/OyqId0Fg2irGTwQIlphB4IMAIkJ,"this movie has everything in it, whats not to like ! ?",NEUTRAL
/profiles/1KaIePFxLipMTxZT6pid1u2mIQe,Heart warming movie filled with hints of nostalgia,NEUTRAL
/profiles/ap6IrPuyDiKQTrxHJmizPiP6s2b,"Val is so cute in this.  A classic family friendly fantasy. 

I especially like the brownies.",NEUTRAL
/profiles/2dvIWouZ4TnDI9vfe6hgNs1QfxR,Pretty much the best fantasy movie ever.,NEUTRAL
/profiles/GPdI0eSKJHe6h8ZHwdHMXFKRIeP,"I loved this movie, but I haven't seen it in a long time. I really want to watch it again.",NEUTRAL
/profiles/WYJI8OuDOiGOI9nsW1T8nfRyfGQ,hehe... Dette er ringenes herre pÃ¥ 80 tallet..,NEUTRAL
/profiles/DGJIBYun2T2PfDquz0svgsjJHLl,I use to watch this over and over and over again when I was little.,NEUTRAL
/profiles/YkRIGRF9Ds21fg1hPAfDnH1mS6N,I can't even begin to describe how much ass this movie kicks.  The action and humor of the movie are great.,NEUTRAL
/profiles/ejzIyDuGYTxJiq0IGmSgoswrsXZ,Family fun in the form of giant demons and evil witches. A cute story with much magic for everyone.,NEUTRAL
/profiles/kODIdbuqwfJKuoqubOixmhQefD1,this movie annoys the hell out of me.,NEUTRAL
/profiles/nxyIDeupvfGDHwVHakhoyudBhA8,One of my top favorite 80's movies. I mean how could you not like this movie?,NEUTRAL
/profiles/wL6I6etmdsxRfLBFMlfvxiojsVe,"hooooooo yo vi esto en cine lido!!!!
jajaja",NEUTRAL
/profiles/nxyIDdFpziGrIwpsaxsoDidMSAg,"As is typical of George Lucas' work, this film is easy to watch. Val Kilmer is inspired as Madmartigan, and Pat Roach is serviceable as always as Kael. Other than that, it's a very paint-by-numbers routine. Personally, I find it nostalgic, since I loved it (unsurprisingly) as a kid.",NEUTRAL
/profiles/80qsl2FwefNLIMzh6ruzoudMFev,Until Lord of the Rings this was my favorite fantasy movie.,NEUTRAL
/profiles/orRIDduJQi9NuN6seKiawIZmh6Z,"LOTR type of movie, could be considered a rip-off, but nevertheless holds a special place in my heart.",NEUTRAL
/profiles/DGJIBYunWS2AHDVszVSvYfjzfLR,"Some pretty funny things, and a sweet hero's story, but fantasy stuff isn't really my thing.",NEUTRAL
/profiles/nxyIDeupYTGzhwRSaxso0IdZTAv,Before Lord of the Rings the only good fantasy movies in existence were Conan and Willow. Val Kilmer's other really awesome performance besides Tombstone.,NEUTRAL
/profiles/qAkIOBFpyilpfRLsz0i9DikzTzK,Pecks! I will forever adore this film and the extremely sexy Val. Probably the only time when midgets are acceptable--when they're presented as otherworldly creatures.,NEUTRAL
/profiles/V1ZHmwuMnFLmI2dFzluXZukgiob,Beautiful movie! The last piece created by Lucas that he wisely chose NOT to direct himself. Mad Martigan!,NEUTRAL
/profiles/JBJIqLFvGi49fVKSKwf4ASAWTb6,"if you don't give this movie 5 stars you must be a pussy!  Midgets, swords, witches and magic! Who the hell needs more!",NEUTRAL
/profiles/GPdI0WtKRIeQf8aSwkFMpSKpfe8,can't go wrong with this movie,NEUTRAL
/profiles/dQgIelumAiLrIzqhDvSkefXpuK2,I love this movie. Val Kilmer is HOT!!!,NEUTRAL
/profiles/1KaIePFxpspbHxQf6qFd1u2mIQV,"If I hadn't watched this movie to shreds when I was a kid, I would put it at a half a star.",NEUTRAL
/profiles/KKJIkaFKks6bhgrS8lI9MSkBu4g,"I know, I am a geek! love fantasy shows and the characters in this one was amazingly funny!",NEUTRAL
/profiles/GPdI0eSKvie6h8ziwnTMKsKZhek,Cruel and unusual...,NEUTRAL
/profiles/qAkIOPupyilASRATzBs9yIkbizp,"""Willow...use the wand!""

It has its faults, but it more than makes up for it in fun-factor.",NEUTRAL
/profiles/dQgIeQFmYfLxhzlTDaikMsXpuKY,Right up there with the Princess Bride!!!,NEUTRAL
/profiles/kOJsdphqkTJnFoxFbzuxeSQbID1,"Another childhood favourite. I particularly enjoy the parts where Val Kilmer calls Willow ""Peck"". Not sure why, but I find it extremely funny.",NEUTRAL
/profiles/JBJIqLFvZf4WHVZTKkI4QHAWTbZ,"Fantasy classic.  Even though it wasn't based directly on LoTR stories, it brought that same world that I was reading about at the time to the screen for me.",NEUTRAL
/profiles/dQgIeQFmYfLoizqhDVuklhXrsKR,"sÃ¥g den 7 gÃ¥nger pÃ¥ bio, pÃ¥ video rÃ¤cker det att se den si sÃ¥dÃ¤r tvÃ¥ tre ggr/Ã¥r",NEUTRAL
/profiles/AlqI6ztGNSkyIpwH64iYbsKOFar,"""I have this idea for a movie: Val Kilmer and Dwarfs!"" Man, why didn't i think of that. Brilliant.",NEUTRAL
/profiles/LrJIxkul4uPQIY2SJkhNBFoOivQ,Classic good fun with some neat effects at the time.,NEUTRAL
/profiles/ejzIyPFGvixbTqeSGQugBHw8TXY,This movie scared me as a child.,NEUTRAL
/profiles/bJLSa8TlGfM6HBKHGYfvYi0ZhbW,Actually fairly good.,NEUTRAL
/profiles/AlqI6ztGNSkwSp6S6VuYXiKrTar,I remember liking this one a lot.,NEUTRAL
/profiles/nxyIDdFpMSG2FwVHaGHo0Id4uAb,"I completely forgot about this film, but it's still pretty fun -- and insane.",NEUTRAL
/profiles/yr2IYZFjwsK9IzXTP9TqgIAvfjD,Iconic and full of memories. The fairy tale ambiguity is also nice.,NEUTRAL
/profiles/m8AID6ubMiaXT8budZHQeHBlhV4,"great movie, cant beleive the same guy plays Lepprachaun",NEUTRAL
/profiles/OyqIdvug6hrGTwjFlJsB1iMWFkB,*Big sigh* It's Val...,NEUTRAL
/profiles/ejzIyPFGvix2fq0IGmSgyhweHXK,"I can't remember this movie except it was enjoyable, but cheese.",NEUTRAL
/profiles/QDYI6ntmPf0GHpOfvmFXrFL0u6r,"Mad Martigan, Brownes, majic acorns whats not to like",NEUTRAL
/profiles/0xpImbFAJsZ1fnxupmi61u4aTe1,"if you like midgets and fanasy films with orc-like creatures, this is for you",NEUTRAL
/profiles/BQJIK0ueqTgwurwT9gFAlf1euV0,Yet another wonderful classic. You just can't beat the older movies. I mean come on.,NEUTRAL
/profiles/OyqId0FgvfrJFwxTlqIBRSMWFkA,La primera pelicula de fantasia realmente buena que pude ver,NEUTRAL
/profiles/dQgIeQFmAiLoiznfDOTkqiX9FK2,"lol laura made me watch it, not bad",NEUTRAL
/profiles/WYJI8OuDOiGqi9JSW1T8eIRrhGK,I need to watch this one again.,NEUTRAL
/profiles/DGJIBdFnkH2YiDLSzVSv6HjLTLv,Pretty decent fantasy adventure for kids.,NEUTRAL
/profiles/yr2IYpujdhKLuzPhP9TqZhAMsjg,MIllIONS OF MIDGETS!!!,NEUTRAL
/profiles/0xpImbFAjfZbhnMFpkI64S4aTeQ,Odd???? Awesome Movie! Maybe you should have watched the movie when you were a kid.,NEUTRAL
/profiles/NX2IWafk4HmafoQHZgTdXHqnsbW,GOOD MOVIE.  THE BROWNIES ARE HILARIOUS,NEUTRAL
/profiles/AlqI60FGqfkwSpgu6BHYVTKQfag,omg...totally forgot about this one...love it!,NEUTRAL
/profiles/KKJIkaFKDi6efgMF8pS9vFkDH42,wow do i own this on dvd YES I DO.,NEUTRAL
/profiles/YkRIGKu9qf2mSgGSPLTDdu1Ls6Y,Watched it on TV. It's not a famous movie in Hong Kong but in fact it's a good movie. Really out of expectation.,NEUTRAL
/profiles/2dvIWJFZYinxf9yie4fgMF1msxR,"I used to know the kid who played the baby. Wow, name-dropping to the max.",NEUTRAL
/profiles/wL6I6etmKHx8HLdIMlfvDFoVFVz,Greatest dwarf movie ever,NEUTRAL
/profiles/2dvIWJFZYinxf9yierSgku1LuxJ,props to val kilmer for hanging out with midgets all day,NEUTRAL
/profiles/9XwIBPFMBi1afw8iqysGoibdT80,"When deperate for more fantasy, this one is a must. If not, so olnly for the sight of Val Kilmer in a dress... Not that bad, really!",NEUTRAL
/profiles/wLDS6KSmvux0TLRSMeTvQIoaIVJ,An average movie. Was forced to watch for school. Though makes for a good cliché fantasy film.,NEUTRAL
/profiles/nxyIDdFpziG6fwafakho0IdQHAM,Saw on scfi channel. Thats about the quality of the movie.,NEUTRAL
/profiles/yr2IYZFjwsK9IzPhP9TqauAzFjB,Val Kilmer with long hair..... 'nuff said.,NEUTRAL
/profiles/2dvIWJFZlsnkF9oSerSgOT1LuxP,This movie was great...an instant classic. I loved it!,NEUTRAL
/profiles/9XwIBPFMBi1rSwLSqVTGYhbdT8B,Mad Martigan = awesome.,NEUTRAL
/profiles/orRIDduJjf9ySNVIeAIawIZ1S6l,A very fun fantasy movie.,NEUTRAL
/profiles/qAkIOBFpyilpfRgHzrI90SkmSzk,"I said if I could have one movie in my collection it would be Princess Bride, well can I have two?",NEUTRAL
/profiles/2dvIWJFZGHnzS9VFemTgMF1msxO,One of my all time fav movies.,NEUTRAL
/profiles/qAkIOPup4hlzIRkiz0i9DikLHzJ,Hats off for whoever made the decision to base a film around a dwarf who has to protect a baby who's pretty much the same size as him. Genius,NEUTRAL
/profiles/ejzIyPFGvixdSqafGbhgbIwrsXa,Weird movie. Kind of a lot of fantasy cliches wrapped up together...which then mock themselves. But it was kind of fun.,NEUTRAL
/profiles/9XwIBJhMyI1AuwvhqnIGgsbOi8Z,IT'S BEEN THAT LONG SINCE I'VE SEEN IT I CAN'T REMEMBER,NEUTRAL
/profiles/AlqI60FGNSk1fpvT6BHY8SKrTa8,"I actually like it more than Lord of the Rings (the film), even though it is clearly a spin off of the book.",NEUTRAL
/profiles/wL6I6gFmwixaIL0uMRhvwSojsVG,My introduction to sci-fi and fantasy. Thanks mom and dad!,NEUTRAL
/profiles/orRIDeFJos9ySN1fe8uavTZ1S6e,Une très belle histoire.,NEUTRAL
/profiles/WYJI8OuDOiGps9GIWMS8JhRrhG2,"Great movie, still a favourite.  Lovely story, good acting and special effects - feel good movie!",NEUTRAL
/profiles/orRIDeFJZH9NuNGSeKiakfZmh6X,omg..this movie is so old!! i use to luv this movie..i dont even remember what its is about..just the fact that there is a short dude in there that turns into a bird..LOL..luv it,NEUTRAL
/profiles/DGJIBdFnGi2AHDgHzjTv6HjrILa,Love this movie...I watch it all the time.,NEUTRAL
/profiles/YkRIGKu9ji2MsgOiPLTDlS1jH6N,"A great adventure move. And who doesn't like two chicks fighting it out, hot.",NEUTRAL
/profiles/GPdI0eSKDseDI8ZHwpuMvfKmueD,"The best in its genre, and the best Lucas film.",NEUTRAL
/profiles/yrWTYpuj0FKYszkFPyhqJfAGSjO,man i luv this movie!!! the sheep!!! hell yer!,NEUTRAL
/profiles/1KaIePFxLipDsxZT6NTd9h2NTQj,hehehehe I always loved this one,NEUTRAL
/profiles/qAkIOBFp9flzIRoIzOf90SkmSzJ,"The big problem of evil and good is solved not by might and power, but by sincerity, love, and courage. I loved the ending where magic is not used in destroying the wicked queen, but wit which Willow uses in his simple life.",NEUTRAL
/profiles/WYJI8OuDPSGvF9MhW6s8eIRPSGW,"I loved willow as a kid, It is a grate Adventure from the creators of Star Wars, one of the best of the 80's",NEUTRAL
/profiles/KKJIkLuKMh6kIgMF8Os9MSkvS4g,"I look back at my childhood and remembering watching this almost as much as Star Wars and think to myself, ""Why don't I own this?""",NEUTRAL
/profiles/wL6I6gFmlfxRfL0uMqsvlho1hVp,"Saw this as a child, still love it!",NEUTRAL
/profiles/dQgIelumAiLVFz2HD0FkdTXaTKA,I love little people.,NEUTRAL
/profiles/apbfraTyKSKnfrysJjfzxhPmS20,great movie! funny and cool,NEUTRAL
/profiles/KKJIkaFKeS6Dug4H8Lu9rTkvS4g,no words can describe....,NEUTRAL
/profiles/kODIdbuqaSJnFo1hbpFxATQLFDK,one of my fave movies as a child.,NEUTRAL
